"Date","Year","Month","variable","value","scenario","method"
2028-06-01,2028,6,"prec",423.330955939651,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-07-01,2028,7,"prec",263.236448203181,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-08-01,2028,8,"prec",132.832246153433,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-09-01,2028,9,"prec",51.7427010364918,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-10-01,2028,10,"prec",31.506135917228,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-11-01,2028,11,"prec",25.6165996658873,"SSP2-4.5 (Middle of the Road)","ARIMA"
2028-12-01,2028,12,"prec",36.5037478975902,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-01-01,2029,1,"prec",46.2030137760296,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-02-01,2029,2,"prec",93.889660215267,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-03-01,2029,3,"prec",166.462933289261,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-04-01,2029,4,"prec",332.725145669587,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-05-01,2029,5,"prec",458.573996195674,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-06-01,2029,6,"prec",428.923699022149,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-07-01,2029,7,"prec",266.908057192842,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-08-01,2029,8,"prec",134.939004718497,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-09-01,2029,9,"prec",52.8763850601526,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-10-01,2029,10,"prec",32.3589980771449,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-11-01,2029,11,"prec",26.3987873907881,"SSP2-4.5 (Middle of the Road)","ARIMA"
2029-12-01,2029,12,"prec",37.4165814012714,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-01-01,2030,1,"prec",47.237935932599,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-02-01,2030,2,"prec",95.4968221291072,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-03-01,2030,3,"prec",168.940974479989,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-04-01,2030,4,"prec",337.198333408879,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-05-01,2030,5,"prec",464.557370141279,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-06-01,2030,6,"prec",434.589708280973,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-07-01,2030,7,"prec",270.629878749714,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-08-01,2030,8,"prec",137.077197645676,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-09-01,2030,9,"prec",54.0298265514321,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-10-01,2030,10,"prec",33.2277920453277,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-11-01,2030,11,"prec",27.1960588307346,"SSP2-4.5 (Middle of the Road)","ARIMA"
2030-12-01,2030,12,"prec",38.3460663693437,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-01-01,2031,1,"prec",48.2910429869423,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-02-01,2031,2,"prec",97.1290358178087,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-03-01,2031,3,"prec",171.454517996901,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-04-01,2031,4,"prec",341.730965232938,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-05-01,2031,5,"prec",470.618310406127,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-06-01,2031,6,"prec",440.329936749349,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-07-01,2031,7,"prec",274.402589263715,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-08-01,2031,8,"prec",139.247275986429,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-09-01,2031,9,"prec",55.2033364390536,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-10-01,2031,10,"prec",34.1127773730238,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-11-01,2031,11,"prec",28.0086633598556,"SSP2-4.5 (Middle of the Road)","ARIMA"
2031-12-01,2031,12,"prec",39.292470988928,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-01-01,2032,1,"prec",49.3626223478156,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-02-01,2032,2,"prec",98.7866710926523,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-03-01,2032,3,"prec",174.004059057894,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-04-01,2032,4,"prec",346.323823660763,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-05-01,2032,5,"prec",476.75781697603,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-06-01,2032,6,"prec",446.145349782973,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-07-01,2032,7,"prec",278.226874127512,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-08-01,2032,8,"prec",141.449697090898,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-09-01,2032,9,"prec",56.3972302689546,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-10-01,2032,10,"prec",35.01421754653,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-11-01,2032,11,"prec",28.8368541652038,"SSP2-4.5 (Middle of the Road)","ARIMA"
2032-12-01,2032,12,"prec",40.2560674858251,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-01-01,2033,1,"prec",50.4529657031597,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-02-01,2033,2,"prec",100.470103032935,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-03-01,2033,3,"prec",176.590099653759,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-04-01,2033,4,"prec",350.977701431862,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-05-01,2033,5,"prec",482.976902666913,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-06-01,2033,6,"prec",452.036925218513,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-07-01,2033,7,"prec",282.103427855186,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-08-01,2033,8,"prec",143.684924694133,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-09-01,2033,9,"prec",57.611828270326,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-10-01,2033,10,"prec",35.9323800442587,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-11-01,2033,11,"prec",29.6808883023566,"SSP2-4.5 (Middle of the Road)","ARIMA"
2033-12-01,2033,12,"prec",41.2371321828253,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-01-01,2034,1,"prec",51.562369081414,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-02-01,2034,2,"prec",102.179712059146,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-03-01,2034,3,"prec",179.213148639421,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-04-01,2034,4,"prec",355.693401638861,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-05-01,2034,5,"prec",489.276593288732,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-06-01,2034,6,"prec",458.005653534137,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-07-01,2034,7,"prec",286.03295420245,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-08-01,2034,8,"prec",145.953429003464,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-09-01,2034,9,"prec",58.8474554225716,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-10-01,2034,10,"prec",36.8675363946062,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-11-01,2034,11,"prec",30.5410267518013,"SSP2-4.5 (Middle of the Road)","ARIMA"
2034-12-01,2034,12,"prec",42.2359455588356,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-01-01,2035,1,"prec",52.6911329136852,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-02-01,2035,2,"prec",103.91588400715,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-03-01,2035,3,"prec",181.873721826388,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-04-01,2035,4,"prec",360.471737861822,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-05-01,2035,5,"prec",495.657927811491,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-06-01,2035,6,"prec",464.052538012104,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-07-01,2035,7,"prec",290.016166288437,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-08-01,2035,8,"prec",148.255686787064,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-09-01,2035,9,"prec",60.1044415232002,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-10-01,2035,10,"prec",37.8199622346356,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-11-01,2035,11,"prec",31.4175344761171,"SSP2-4.5 (Middle of the Road)","ARIMA"
2035-12-01,2035,12,"prec",43.2527923088358,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-01-01,2036,1,"prec",53.8395620967831,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-02-01,2036,2,"prec",105.67901020337,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-03-01,2036,3,"prec",184.572342076438,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-04-01,2036,4,"prec",365.313534304297,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-05-01,2036,5,"prec",502.121958533363,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-06-01,2036,6,"prec",470.178594903434,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-07-01,2036,7,"prec",294.053786719083,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-08-01,2036,8,"prec",150.592181463693,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-09-01,2036,9,"prec",61.383121256663,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-10-01,2036,10,"prec",38.789937369585,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-11-01,2036,11,"prec",32.3106804779642,"SSP2-4.5 (Middle of the Road)","ARIMA"
2036-12-01,2036,12,"prec",44.2879614046755,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-01-01,2037,1,"prec",55.0079660571358,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-02-01,2037,2,"prec",107.469487541001,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-03-01,2037,3,"prec",187.309539396547,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-04-01,2037,4,"prec",370.21962593114,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-05-01,2037,5,"prec",508.669751250954,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-06-01,2037,6,"prec",476.384853594682,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-07-01,2037,7,"prec",298.146547712118,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-08-01,2037,8,"prec",152.963403193664,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-09-01,2037,9,"prec",62.6838342641496,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-10-01,2037,10,"prec",39.7777458332113,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-11-01,2037,11,"prec",33.220737858891,"SSP2-4.5 (Middle of the Road)","ARIMA"
2037-12-01,2037,12,"prec",45.3417461567229,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-01-01,2038,1,"prec",56.196658815595,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-02-01,2038,2,"prec",109.287718557267,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-03-01,2038,3,"prec",190.085851035079,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-04-01,2038,4,"prec",375.190858608087,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-05-01,2038,5,"prec",515.302385431739,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-06-01,2038,6,"prec",482.672356776853,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-07-01,2038,7,"prec",302.295191223699,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-08-01,2038,8,"prec",155.369848971023,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-09-01,2038,9,"prec",64.0069252143549,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-10-01,2038,10,"prec",40.7836759489834,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-11-01,2038,11,"prec",34.1479838789713,"SSP2-4.5 (Middle of the Road)","ARIMA"
2038-12-01,2038,12,"prec",46.4144442763772,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-01-01,2039,1,"prec",57.405959053145,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-02-01,2039,2,"prec",111.134111511717,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-03-01,2039,3,"prec",192.901821579263,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-04-01,2039,4,"prec",380.228089243147,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-05-01,2039,5,"prec",522.020954388683,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-06-01,2039,6,"prec",489.04216061648,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-07-01,2039,7,"prec",306.500469076687,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-08-01,2039,8,"prec",157.812022716979,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-09-01,2039,9,"prec",65.352743875231,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-10-01,2039,10,"prec",41.8080203921341,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-11-01,2039,11,"prec",35.0927000172819,"SSP2-4.5 (Middle of the Road)","ARIMA"
2039-12-01,2039,12,"prec",47.5063579394566,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-01-01,2040,1,"prec",58.6361901775268,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-02-01,2040,2,"prec",113.009080465602,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-03-01,2040,3,"prec",195.758003053958,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-04-01,2040,4,"prec",385.332185929809,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-05-01,2040,5,"prec",528.826565457091,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-06-01,2040,6,"prec",495.495334928881,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-07-01,2040,7,"prec",310.763143090611,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-08-01,2040,8,"prec",160.290435374587,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-09-01,2040,9,"prec",66.7216451867374,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-10-01,2040,10,"prec",42.8510762525838,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-11-01,2040,11,"prec",36.0551720332333,"SSP2-4.5 (Middle of the Road)","ARIMA"
2040-12-01,2040,12,"prec",48.6177938504741,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-01-01,2041,1,"prec",59.8876803907901,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-02-01,2041,2,"prec",114.913045362322,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-03-01,2041,3,"prec",198.654955021739,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-04-01,2041,4,"prec",390.5040280921,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-05-01,2041,5,"prec",535.720340173709,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-06-01,2041,6,"prec",502.032963353651,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-07-01,2041,7,"prec",315.083985213322,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-08-01,2041,8,"prec",162.805605004705,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-09-01,2041,9,"prec",68.1139893346018,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-10-01,2041,10,"prec",43.9131450987477,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-11-01,2041,11,"prec",37.0356900287651,"SSP2-4.5 (Middle of the Road)","ARIMA"
2041-12-01,2041,12,"prec",49.7490633078128,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-01-01,2042,1,"prec",61.1607627577862,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-02-01,2042,2,"prec",116.846432108976,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-03-01,2042,3,"prec",201.593244684306,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-04-01,2042,4,"prec",395.744506631511,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-05-01,2042,5,"prec",542.703414458101,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-06-01,2042,6,"prec",508.656143532386,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-07-01,2042,7,"prec",319.463777654373,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-08-01,2042,8,"prec",165.358056883253,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-09-01,2042,9,"prec",69.5301418251081,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-10-01,2042,10,"prec",44.9945330422393,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-11-01,2042,11,"prec",38.0345485114168,"SSP2-4.5 (Middle of the Road)","ARIMA"
2042-12-01,2042,12,"prec",50.9004822698131,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-01-01,2043,1,"prec",62.4557752756138,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-02-01,2043,2,"prec",118.809672659018,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-03-01,2043,3,"prec",204.573446985252,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-04-01,2043,4,"prec",401.054524075824,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-05-01,2043,5,"prec",549.776938796332,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-06-01,2043,6,"prec",515.365987288688,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-07-01,2043,7,"prec",323.903313020139,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-08-01,2043,8,"prec",167.948323599765,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-09-01,2043,9,"prec",70.9704735609224,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-10-01,2043,10,"prec",46.0955508034804,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-11-01,2043,11,"prec",39.052046458288,"SSP2-4.5 (Middle of the Road)","ARIMA"
2043-12-01,2043,12,"prec",52.0723714217851,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-01-01,2044,1,"prec",63.7730609440323,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-02-01,2044,2,"prec",120.803205096037,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-03-01,2044,3,"prec",207.596144714186,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-04-01,2044,4,"prec",406.434994729845,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-05-01,2044,5,"prec",556.942078426999,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-06-01,2044,6,"prec",522.163620810472,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-07-01,2044,7,"prec",328.4033944507,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-08-01,2044,8,"prec",170.576945157282,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-09-01,2044,9,"prec",72.4353609179734,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-10-01,2044,10,"prec",47.2165137782332,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-11-01,2044,11,"prec",40.0884873808986,"SSP2-4.5 (Middle of the Road)","ARIMA"
2044-12-01,2044,12,"prec",53.2650562439576,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-01-01,2045,1,"prec",65.112967836853,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-02-01,2045,2,"prec",122.827473718682,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-03-01,2045,3,"prec",210.661928612249,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-04-01,2045,4,"prec",411.886844828095,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-05-01,2045,5,"prec",564.200013529615,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-06-01,2045,6,"prec",529.050184834609,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-07-01,2045,7,"prec",332.96483575852,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-08-01,2045,8,"prec",173.244469073581,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-09-01,2045,9,"prec",73.9251858234009,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-10-01,2045,10,"prec",48.3577421050644,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-11-01,2045,11,"prec",41.1441793909617,"SSP2-4.5 (Middle of the Road)","ARIMA"
2045-12-01,2045,12,"prec",54.4788670803775,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-01-01,2046,1,"prec",66.4758491743256,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-02-01,2046,2,"prec",124.882929126737,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-03-01,2046,3,"prec",213.771397479026,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-04-01,2046,4,"prec",417.411012689463,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-05-01,2046,5,"prec",571.551939415401,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-06-01,2046,6,"prec",536.026834833929,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-07-01,2046,7,"prec",337.588461568927,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-08-01,2046,8,"prec",175.951450483769,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-09-01,2046,9,"prec",75.4403358345864,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-10-01,2046,10,"prec",49.5195607337555,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-11-01,2046,11,"prec",42.2194352670836,"SSP2-4.5 (Middle of the Road)","ARIMA"
2046-12-01,2046,12,"prec",55.7141392087723,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-01-01,2047,1,"prec",67.8620633965289,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-02-01,2047,2,"prec",126.970028308369,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-03-01,2047,3,"prec",216.925158280886,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-04-01,2047,4,"prec",423.008448873848,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-05-01,2047,5,"prec",578.999066720497,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-06-01,2047,6,"prec",543.094741206617,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-07-01,2047,7,"prec",342.275107462435,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-08-01,2047,8,"prec",178.698452244254,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-09-01,2047,9,"prec",76.9812042192818,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-10-01,2047,10,"prec",50.702299494672,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-11-01,2047,11,"prec",43.3145725224,"SSP2-4.5 (Middle of the Road)","ARIMA"
2047-12-01,2047,12,"prec",56.971212911389,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-01-01,2048,1,"prec",69.2719742377841,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-02-01,2048,2,"prec",129.089234728566,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-03-01,2048,3,"prec",220.123826260753,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-04-01,2048,4,"prec",428.680116340831,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-05-01,2048,5,"prec",586.54262160164,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-06-01,2048,6,"prec",550.255089468033,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-07-01,2048,7,"prec",347.025620118921,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-08-01,2048,8,"prec",181.486045038122,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-09-01,2048,9,"prec",78.5481900368497,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-10-01,2048,10,"prec",51.9062931691048,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-11-01,2048,11,"prec",44.4299134731656,"SSP2-4.5 (Middle of the Road)","ARIMA"
2048-12-01,2048,12,"prec",58.2504335468225,"SSP2-4.5 (Middle of the Road)","ARIMA"
2049-01-01,2049,1,"prec",70.7059508021002,"SSP2-4.5 (Middle of the Road)","ARIMA"
2049-02-01,2049,2,"prec",131.241018418772,"SSP2-4.5 (Middle of the Road)","ARIMA"
2049-03-01,2049,3,"prec",223.368025049345,"SSP2-4.5 (Middle of the Road)","ARIMA"
2049-04-01,2049,4,"prec",434.426990610383,"SSP2-4.5 (Middle of the Road)","ARIMA"
